datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,pm25_station_count
2015-06-15 04:00:00,77.083333,90.5,9.666667,35,1116.666667,84.5,21.358333,1002.858333,16.166667,0,0.958333,12
2015-06-15 05:00:00,83.083333,98.583333,9.416667,48.166667,1283.333333,62.083333,20.675,1002.85,16.35,0,0.8,12
2015-06-15 06:00:00,89.666667,112.75,10.833333,57.833333,1475,45.166667,21.308333,1002.875,16.616667,0,1.175,12
2015-06-15 07:00:00,93.416667,116.583333,12.583333,59.416667,1558.333333,43.916667,22.725,1002.966667,16.7,0,0.7,12
2015-06-15 08:00:00,101.071429,119.964286,16.363636,63.454545,1709.090909,56.454545,24.358333,1002.8,16.608333,0,0.95,12
2015-06-15 09:00:00,111.142857,128.178571,18.181818,59.878788,1775.757576,81.757576,25.3,1002.425,16.2,0,1.091667,12
2015-06-15 10:00:00,112.630952,125.642857,19,55.439394,1674.242424,111.060606,26.183333,1002.433333,16.208333,0,1.175,12
2015-06-15 11:00:00,111.035714,118.77381,20,48.636364,1663.636364,141.545455,27.45,1001.925,16.116667,0,1.416667,12
2015-06-15 12:00:00,106.857143,116.071429,23,43.909091,1536.363636,179.181818,28.433333,1001.5,15.708333,0,1.891667,12
2015-06-15 13:00:00,97.345238,114.785714,19.909091,32.5,1336.363636,215.585714,29.675,1000.6,15.616667,0,2.516667,12
2015-06-15 14:00:00,95.416667,122,22.181818,26.909091,1272.727273,218.984524,30.558333,999.675,15.7,0,3.058333,12
2015-06-15 15:00:00,90.85,115.333333,22.116667,25.483333,1236.363636,219.483333,30.358333,999.308333,14.866667,0,3.15,12
2015-06-15 16:00:00,88.679167,131.166667,23.483333,24.758333,1154.166667,219.407143,31.291667,998.358333,14.658333,0,3.633333,12
2015-06-15 17:00:00,82.758333,139.583333,20.766667,23.533333,983.333333,218.930952,31.15,998.15,13.975,0,3.733333,12
2015-06-15 18:00:00,81.670833,145.25,19.883333,25.975,904.166667,218.429762,30.816667,998.1,13.55,0,3.641667,12
2015-06-15 19:00:00,83,145.166667,19.333333,31,858.333333,214.928571,29.983333,998.183333,13.2,0,2.525,12
2015-06-15 20:00:00,77.25,136,17.5,36.083333,883.333333,193.75,29.05,998.333333,13.433333,0,1.858333,12
2015-06-15 21:00:00,82.333333,145.166667,16.833333,43.916667,950,164.666667,27.875,998.825,13.775,0,1.408333,12
2015-06-15 22:00:00,88,147.25,15.333333,51.666667,1025,137.666667,26.925,999.091667,13.958333,0,1.258333,12
2015-06-15 23:00:00,88.5,144.5,13.583333,51.5,1016.666667,127,26.241667,999.025,14.175,0,1.208333,12
2015-06-16 00:00:00,86.333333,131.25,11.416667,53.25,1116.666667,108.333333,25.15,998.825,15.475,0,1.391667,12
2015-06-16 01:00:00,94,144,10.666667,63.916667,1133.333333,82.75,24.166667,998.783333,15.633333,0,0.791667,12
2015-06-16 02:00:00,101.666667,151.333333,10.583333,61.833333,1091.666667,66.833333,23.116667,998.483333,15.7,0,0.383333,12
2015-06-16 03:00:00,112,161.5,9.916667,70.083333,1125,52.083333,22.05,998.458333,15.941667,0,1.05,12
2015-06-16 04:00:00,120.416667,174.583333,9.25,79.75,1133.333333,38.708333,21.775,998.741667,16.016667,0,0.916667,12
2015-06-16 05:00:00,132.916667,181.25,9.25,81.5,1258.333333,31.833333,21.025,998.825,16.325,0,0.816667,12
2015-06-16 06:00:00,135.25,170.666667,10.416667,71.5,1408.333333,35.833333,21.458333,999.05,16.608333,0,1.158333,12
2015-06-16 07:00:00,132.833333,168.75,12.916667,70.416667,1541.666667,37.583333,22.75,999.266667,17.116667,0,1.358333,12
2015-06-16 08:00:00,135,164.833333,18.25,68.75,1591.666667,52.666667,24.5,999.375,17.116667,0,1.158333,12
2015-06-16 09:00:00,135.725,166.666667,22,67.583333,1620.833333,78.916667,25.891667,999.266667,16.925,0,0.941667,12
2015-06-16 10:00:00,131.991667,165.75,24.083333,61.583333,1561.666667,116.090909,27.483333,999.066667,16.891667,0,1.25,12
2015-06-16 11:00:00,146.716667,173.75,24.333333,55.625,1553.888889,157.818182,28.433333,998.875,16.916667,0,1.091667,12
2015-06-16 12:00:00,142.691667,164.916667,23.25,50.333333,1479.444444,187.357143,29.766667,998.25,16.491667,0,1.691667,12
2015-06-16 13:00:00,123.416667,143.75,22.833333,38.916667,1313.333333,212.428571,31.125,997.45,15.116667,0,2.283333,12
2015-06-16 14:00:00,109.166667,124.361111,19.166667,23.583333,1041.666667,212.445238,32.183333,996.7,13.783333,0,2.525,12
2015-06-16 15:00:00,94.558333,123.659722,17.316667,22.351389,965.416667,212.336905,32.891667,995.991667,13.783333,0,2.791667,12
2015-06-16 16:00:00,89.241667,127.375,16.383333,22.758333,922.5,209.947321,32.7,995.616667,13.458333,0,2.358333,12
2015-06-16 17:00:00,85.925,134.506944,16.033333,24.498611,896.25,207.557738,32.058333,995.45,13.741667,0,2.658333,12
2015-06-16 18:00:00,81.4,137.888889,14.933333,28.6,895,205.168155,31.025,995.725,13.775,0,2.95,12
2015-06-16 19:00:00,73.333333,132.583333,10.083333,29.875,891.666667,203.31746,28.525,997.025,14.758333,0.216667,3.570833,12
2015-06-16 20:00:00,71.583333,131.916667,5.666667,24.833333,916.666667,200.666667,24.316667,997.766667,17.55,0.366667,3.216667,12
2015-06-16 21:00:00,67.333333,75.25,3.833333,25.166667,866.666667,183.861111,23.725,997.966667,17.275,0.016667,2.141667,12
2015-06-16 22:00:00,60.916667,61.25,3.5,28.083333,825,162.583333,23.425,997.508333,16.983333,0,1.091667,12
2015-06-16 23:00:00,59.583333,61.5,3.333333,30.083333,858.333333,145.25,23.108333,997.25,16.983333,0,1.708333,12
2015-06-17 00:00:00,67.5,69.666667,3.25,33.083333,875,133.5,22.758333,997.216667,16.525,0,1.033333,12
2015-06-17 01:00:00,54.833333,65.666667,3,27.916667,741.666667,123.75,22.283333,997.275,16.641667,0,0.891667,12
2015-06-17 02:00:00,43.75,54,2.916667,25,650,110.583333,21.608333,997.25,16.425,0,0.825,12
2015-06-17 03:00:00,40.083333,51.75,2.666667,26.583333,641.666667,101.333333,21.275,997.1,16.208333,0,0.716667,12
2015-06-17 04:00:00,42.083333,47.333333,2.75,29.333333,658.333333,87.25,20.758333,996.983333,16.608333,0,1.025,12
2015-06-17 05:00:00,47,48.916667,3,33.166667,708.333333,84.25,21,997.158333,16.358333,0,0.816667,12
2015-06-17 06:00:00,54.916667,59.333333,3.083333,38.5,766.666667,82.833333,22.125,997.233333,16.025,0.008333,1.508333,12
2015-06-17 07:00:00,54.75,62,3.083333,42.583333,775,82.833333,23.625,997.4,16.35,0,1.383333,12
2015-06-17 08:00:00,44.333333,54.75,3.166667,39.583333,750,92.916667,25.191667,997.458333,16.108333,0,1.641667,12
2015-06-17 09:00:00,40.4,49.583333,3,33.95,745,108.966667,27.233333,997.3,16.133333,0,1.741667,12
2015-06-17 10:00:00,35.6125,45.854167,3.208333,26.108333,679.583333,132.079167,28.7,996.95,15.833333,0,1.583333,12
2015-06-17 11:00:00,34.241667,42.291667,3.666667,21.183333,714.166667,149.691667,29.866667,996.625,15.825,0,1.45,12
2015-06-17 12:00:00,31.5375,39.3125,3.291667,16.133333,598.75,163.470833,31.433333,996.25,15.141667,0,2.133333,12
2015-06-17 13:00:00,30.083333,33.833333,3.75,12.333333,541.666667,176.416667,32.575,995.225,15.45,0,1.85,12
2015-06-17 14:00:00,29.616667,54.533333,7.25,11.8125,535.416667,176.375,32.458333,994.816667,15.091667,0,2.229167,12
2015-06-17 15:00:00,31.345455,77.858333,6.395833,16.111111,584.722222,168.534722,26.466667,995.75,17.466667,1.983333,2.091667,11
2015-06-17 16:00:00,28.260606,75.641667,4.541667,20.659722,642.361111,140.611111,24.875,995.891667,19.625,5.141667,2,11
2015-06-17 17:00:00,26.630303,42.675,4.520833,31.291667,750,119.854167,27.183333,995.525,19.4,0.258333,1.191667,11
2015-06-17 18:00:00,29.818182,37.25,2.75,34.75,716.666667,127.25,28.316667,995.408333,18.633333,0,1.258333,11
2015-06-17 19:00:00,38.545455,59.583333,2.916667,45.583333,833.333333,111.833333,28.333333,996.133333,18.491667,0,0.666667,11
2015-06-17 20:00:00,43.090909,68.416667,2.666667,59.833333,975,86.5,25.741667,997.291667,20.283333,0,0.533333,11
2015-06-17 21:00:00,48.272727,74.583333,2.583333,75.833333,1150,55.166667,25.283333,998.65,18.466667,0.25,1.458333,11
2015-06-17 22:00:00,44.75,59.916667,2.666667,65.5,900,60.833333,24.791667,999.458333,17.083333,0.1,1.341667,12
2015-06-17 23:00:00,42.166667,59.333333,3.166667,50.25,808.333333,66.916667,23.825,1000.066667,15.833333,0,0.991667,12
2015-06-18 00:00:00,44.416667,64.333333,3.416667,37.416667,900,77.833333,23.408333,1000.775,15.8,0,1.083333,12
2015-06-18 01:00:00,46.333333,62.166667,3.333333,35.833333,941.666667,68.916667,21.891667,1001.258333,16.083333,0,0.991667,12
2015-06-18 02:00:00,51.916667,64.083333,3.833333,40,966.666667,49.416667,20.716667,1001.525,16.25,0,0.625,12
2015-06-18 03:00:00,48.083333,52.583333,3.166667,44.083333,950,32.5,20.166667,1001.583333,15.166667,0,0.891667,12
2015-06-18 04:00:00,36.75,38.833333,2.916667,35.833333,633.333333,39.166667,19.816667,1001.975,14.291667,0,0.8,12
2015-06-18 05:00:00,16.666667,23.083333,2.583333,26.083333,408.333333,39.916667,19.383333,1002.2,13.241667,0,1.116667,12
2015-06-18 06:00:00,10.333333,18.416667,2.416667,28.416667,358.333333,39.5,22.083333,1002.45,9.958333,0,1.641667,12
2015-06-18 07:00:00,9.833333,20.333333,2.5,31.583333,358.333333,39.083333,24.275,1002.45,9.366667,0,1.408333,12
2015-06-18 08:00:00,9,16.75,2.5,26.583333,333.333333,49.25,26.391667,1002.508333,7.366667,0,2.516667,12
2015-06-18 09:00:00,7.166667,11,2.333333,18.166667,283.333333,66.333333,27.683333,1002.166667,6.433333,0,2.733333,12
2015-06-18 10:00:00,8.333333,13.916667,2.333333,11.5,266.666667,77.666667,28.633333,1001.766667,5.716667,0,2.808333,12
2015-06-18 11:00:00,6.75,14.083333,2.416667,10.25,266.666667,85.083333,29.425,1001.283333,6.1,0,2.933333,12
2015-06-18 12:00:00,7.083333,12.25,2.333333,9.5,250,100.583333,30.2,1000.45,6.05,0,2.666667,12
2015-06-18 13:00:00,7.25,11.083333,2.666667,9.166667,258.333333,99.083333,31.15,999.558333,5.208333,0,3.408333,12
2015-06-18 14:00:00,6.916667,9.416667,2.416667,10,250,101.5,31.85,998.791667,5.141667,0,2.991667,12
2015-06-18 15:00:00,7,11.916667,2.166667,10.666667,250,100.583333,32.308333,998.233333,3.991667,0,2.958333,12
2015-06-18 16:00:00,7.25,13.083333,2.166667,11.166667,250,107.454545,32.133333,997.55,5.4,0,2.266667,12
2015-06-18 17:00:00,9.083333,19.166667,2.333333,14.5,433.333333,102.909091,31.35,997.216667,5.575,0,2.758333,12
2015-06-18 18:00:00,8.958333,25,2.166667,20.583333,341.666667,92.818182,30.558333,997.441667,5.283333,0,2.141667,12
2015-06-18 19:00:00,7.833333,25.5,2.25,23.416667,325,86.818182,29.6,998.125,4.675,0,2.583333,12
2015-06-18 20:00:00,9.5,20.916667,2.083333,21.666667,316.666667,80.272727,28.775,998.641667,4.966667,0,1.591667,12
2015-06-18 21:00:00,10.5,35.166667,2.166667,32.166667,358.333333,61.090909,27.058333,999.325,6.183333,0,0.9,12
2015-06-18 22:00:00,12.5,38.416667,2.333333,42.833333,416.666667,42.272727,25.775,999.825,6.416667,0,1.516667,12
2015-06-18 23:00:00,11.25,22.583333,2.333333,35.666667,341.666667,56.636364,27.091667,1000,4.775,0,2.091667,12
2015-06-19 00:00:00,9.666667,33.25,4,27.416667,308.333333,65.818182,26.441667,1000.058333,5.025,0,2.483333,12
2015-06-19 01:00:00,7.5,29.666667,3,16.416667,283.333333,76.909091,25.108333,999.883333,6.808333,0,2.191667,12
2015-06-19 02:00:00,6.25,36.083333,3.833333,23.416667,313.888889,59,23.891667,1000.258333,7.633333,0,1.441667,12
2015-06-19 03:00:00,8.666667,38.666667,3.666667,30.25,302.777778,45.181818,23.05,1000.141667,8.816667,0,1.375,12
2015-06-19 04:00:00,7.916667,49.5,4.916667,28.777778,325,41.772727,22.091667,1001.516667,10.441667,0.016667,2.158333,12
2015-06-19 05:00:00,8.833333,54.083333,2.916667,17.638889,325,52.636364,18.55,1002.891667,14.2,0.858333,1.483333,12
2015-06-19 06:00:00,6.916667,27.916667,2.416667,17.25,366.666667,45.818182,17.216667,1003.366667,14.25,0.8,1.891667,12
2015-06-19 07:00:00,6.25,21.25,2.416667,18.916667,375,43.454545,17,1003.725,14.525,0.725,1.658333,12
2015-06-19 08:00:00,7.416667,14.333333,2.25,21.833333,400,38.636364,17.141667,1003.916667,14.891667,0.716667,1.633333,12
2015-06-19 09:00:00,7.208333,17.583333,2.25,24,450,34.454545,18.208333,1004.05,15.025,0.716667,1.458333,12
2015-06-19 10:00:00,9.583333,19.333333,2.833333,24.416667,483.333333,37,20.475,1004.45,15.075,0.05,2.125,12
2015-06-19 11:00:00,12.5,21.583333,2.833333,20.25,450,49.636364,21.291667,1004.825,14.408333,0.05,2.316667,12
2015-06-19 12:00:00,13.833333,21,2.916667,16.416667,433.333333,64.454545,21.683333,1004.833333,14.608333,0,2.133333,12
2015-06-19 13:00:00,17.316667,26.066667,3.166667,13.258333,458.333333,80.690909,22.575,1004.75,14.616667,0,2.741667,12
2015-06-19 14:00:00,23.75,32.333333,3.583333,14.666667,558.333333,88.363636,22.883333,1005.125,14.333333,0.216667,2.316667,12
2015-06-19 15:00:00,27.333333,38.75,3.666667,16.083333,683.333333,87.909091,19.858333,1005.616667,14.808333,4.083333,2.15,12
2015-06-19 16:00:00,20.545455,38.833333,2.666667,19,691.666667,64.090909,20.991667,1005.575,15.241667,0.925,1.425,11
2015-06-19 17:00:00,20.272727,28.083333,2.916667,22.166667,683.333333,65.909091,22.658333,1005.35,14.558333,0.05,1.55,11
2015-06-19 18:00:00,21.727273,24.25,3.666667,22.833333,683.333333,79.818182,22.716667,1005.358333,14.108333,0,1.216667,11
2015-06-19 19:00:00,20.090909,28,3.583333,26.666667,725,77.727273,22.441667,1005.783333,14.675,0,0.833333,11
2015-06-19 20:00:00,23.454545,39.25,3.416667,35,758.333333,63.636364,20.608333,1006.05,15.458333,0,0.6,11
2015-06-19 21:00:00,26.545455,48.166667,2.833333,45.666667,850,39.181818,19.525,1006.525,15.75,0,0.566667,11
2015-06-19 22:00:00,32.181818,54.083333,2.75,52.75,950,21.545455,18.608333,1006.675,15.925,0,0.45,11
2015-06-19 23:00:00,33.909091,53.5,2.666667,56.75,958.333333,12.818182,18.066667,1007,15.866667,0,0.491667,11
2015-06-20 00:00:00,33.636364,54.583333,2.75,62,1033.333333,8.272727,18.116667,1007.016667,15.683333,0,0.441667,11
2015-06-20 01:00:00,33.363636,49,2.75,58.166667,950,6.090909,17.775,1006.733333,15.366667,0,0.308333,11
2015-06-20 02:00:00,33.727273,46.166667,3.333333,54.416667,925,5.454545,17.225,1006.6,15.25,0,0.441667,11
2015-06-20 03:00:00,31.909091,46.666667,2.833333,50.416667,858.333333,7.454545,17.541667,1006.775,14.825,0,1.166667,11
2015-06-20 04:00:00,29.909091,42.5,2.833333,47.416667,716.666667,10.272727,17.308333,1007.083333,14.008333,0,1.2,11
2015-06-20 05:00:00,24.272727,30.333333,2.75,44.833333,625,11.636364,17.033333,1007.383333,13.783333,0,0.9,11
2015-06-20 06:00:00,18.545455,25.583333,2.75,33.916667,575,23.272727,18.416667,1007.458333,13.866667,0,0.95,11
2015-06-20 07:00:00,18.272727,30,3.083333,33.666667,583.333333,31.090909,20.491667,1007.5,13.858333,0,1.175,11
2015-06-20 08:00:00,19.818182,38.666667,3.416667,33.583333,575,39.090909,22.625,1007.75,14.033333,0,1.55,11
2015-06-20 09:00:00,18.636364,27.083333,3.083333,32.833333,525,57.636364,24.541667,1007.358333,13.708333,0,1.616667,11
2015-06-20 10:00:00,13.090909,21.75,2.583333,21.041667,408.333333,92.636364,26.116667,1007.1,13.658333,0,1.725,11
2015-06-20 11:00:00,12.818182,19.916667,2.5,15.25,383.333333,117.727273,27.383333,1006.666667,13.658333,0,1.866667,11
2015-06-20 12:00:00,11.583333,13.5,2.416667,10.166667,316.666667,138.909091,28.466667,1006.016667,13.175,0,1.816667,12
2015-06-20 13:00:00,10.333333,14.166667,2.416667,9.25,316.666667,153.272727,29.375,1005.5,13.583333,0,1.966667,12
2015-06-20 14:00:00,12.833333,15.833333,2.333333,9.25,325,163.818182,30.058333,1004.875,13.066667,0,2.066667,12
2015-06-20 15:00:00,11.25,17,2.25,9,333.333333,172,30.65,1004.383333,13.341667,0,2.041667,12
2015-06-20 16:00:00,13.666667,19.416667,2.25,9.083333,341.666667,172.818182,31.15,1004.033333,12.825,0,1.583333,12
2015-06-20 17:00:00,14.5,24.583333,2.5,11.583333,358.333333,180.363636,31.225,1003.733333,13.05,0,2.091667,12
2015-06-20 18:00:00,17.166667,30.666667,2.583333,15.916667,375,187.272727,30.425,1003.633333,12.666667,0,2.116667,12
2015-06-20 19:00:00,19.166667,38.25,2.75,20.75,400,181.454545,29.55,1003.666667,12.8,0,1.816667,12
2015-06-20 20:00:00,22.666667,45.25,2.833333,26.916667,441.666667,162.909091,28.058333,1003.691667,13.275,0,2.016667,12
2015-06-20 21:00:00,24.75,54,2.75,33.833333,458.333333,138.727273,26.891667,1003.941667,13.483333,0,1.541667,12
2015-06-20 22:00:00,28.25,61,2.666667,43,525,115,25.9,1004.041667,13.741667,0,1.258333,12
2015-06-20 23:00:00,29.75,65.5,2.75,50,575,97.363636,25.441667,1004.208333,13.658333,0,1.666667,12
2015-06-21 00:00:00,34,68.916667,3.416667,48.916667,558.333333,91.818182,24.866667,1004.041667,13.541667,0,1.341667,12
2015-06-21 01:00:00,37.25,80.083333,3.666667,51.416667,558.333333,78.636364,24.116667,1003.775,13.566667,0,1.425,12
2015-06-21 02:00:00,39.5,83.5,4.75,50.166667,566.666667,73.181818,23.083333,1003.816667,13.566667,0,1.2,12
2015-06-21 03:00:00,41.666667,84.583333,5.416667,46.583333,583.333333,71.090909,21.991667,1003.9,14.416667,0,1.016667,12
2015-06-21 04:00:00,44.083333,80.166667,5.333333,47.5,625,60.454545,20.666667,1004.008333,14.833333,0,0.916667,12
2015-06-21 05:00:00,46.083333,81.583333,5.083333,49.166667,658.333333,53.272727,19.95,1004.116667,14.825,0,0.833333,12
2015-06-21 06:00:00,43.916667,83.5,4.416667,56.916667,675,40.090909,20.883333,1004.233333,15.508333,0,1.058333,12
2015-06-21 07:00:00,46.083333,89.75,4.083333,64.25,783.333333,31.909091,22.433333,1004.316667,16.016667,0,0.941667,12
2015-06-21 08:00:00,48.916667,97.25,4.666667,72,741.666667,40.454545,24.708333,1004.466667,16.083333,0,1.25,12
2015-06-21 09:00:00,56,96.916667,4.833333,69.5,725,64.454545,26.083333,1004.066667,15.766667,0,1.275,12
2015-06-21 10:00:00,57.166667,94.583333,4.75,68.416667,733.333333,91.454545,26.966667,1003.741667,15.45,0,1.041667,12
2015-06-21 11:00:00,52.833333,81.75,4.75,59.583333,750,134.181818,29.033333,1003.175,14.683333,0,1.591667,12
2015-06-21 12:00:00,37.25,48.25,4.75,28.166667,575,183.181818,29.558333,1002.608333,12.983333,0,2.766667,12
2015-06-21 13:00:00,28.666667,41,4.416667,15.75,491.666667,188.636364,30.558333,1002.008333,12.983333,0,2.558333,12
2015-06-21 14:00:00,31.25,38.083333,3.75,12,466.666667,192.454545,31.066667,1001.291667,12.4,0,1.983333,12
2015-06-21 15:00:00,28.666667,42.5,3.833333,12.25,450,204.863636,31.766667,1000.658333,12.383333,0,2.341667,12
2015-06-21 16:00:00,27.083333,41.333333,3.833333,11.5,433.333333,207.454545,31.9,1000.016667,11.991667,0,2.116667,12
2015-06-21 17:00:00,29.25,49.083333,4.166667,12.333333,433.333333,210.363636,31.633333,999.508333,11.5,0,2.533333,12
2015-06-21 18:00:00,35.916667,63.416667,5,16,458.333333,212.590909,30.633333,999.4,11.925,0,2.008333,12
2015-06-21 19:00:00,34.166667,65.083333,4.583333,19.75,491.666667,200.818182,29.975,999.691667,11.075,0,2.275,12
2015-06-21 20:00:00,40.416667,78.333333,5.083333,27.916667,541.666667,189.545455,28.683333,999.958333,12.65,0,1.758333,12
2015-06-21 21:00:00,46.416667,99.083333,6.583333,39.666667,700,159.454545,27.775,1000.383333,13.208333,0,1.675,12
2015-06-21 22:00:00,52.583333,107.166667,9.583333,41.333333,816.666667,144.818182,26.975,1000.6,13.766667,0,2.133333,12
2015-06-21 23:00:00,56.416667,101.5,13.25,38.5,983.333333,135,26.2,1000.733333,13.75,0,2.375,12
2015-06-22 00:00:00,58.333333,97.5,13.833333,36.333333,1133.333333,121.909091,25.3,1000.558333,13.766667,0,1.441667,12
2015-06-22 01:00:00,62.416667,101.166667,15.333333,39.75,1200,102.181818,24.316667,1000.325,13.95,0,1.241667,12
2015-06-22 02:00:00,70.25,109.5,18.25,38.833333,1000,88.818182,23.425,1000.35,14.133333,0,1.216667,12
2015-06-22 03:00:00,74,107.75,17.5,39.916667,941.666667,81.636364,22.125,1000.35,14.691667,0,1.175,12
2015-06-22 04:00:00,77.166667,106.416667,18.333333,40.5,916.666667,78,21.608333,1000.533333,14.708333,0,1.166667,12
2015-06-22 05:00:00,86.916667,114.833333,18.416667,55.583333,1075,57.545455,21.066667,1000.666667,14.908333,0,1.158333,12
2015-06-22 06:00:00,101.25,131.583333,18.916667,60.833333,1366.666667,45.909091,21.55,1000.908333,15.775,0,1.408333,12
2015-06-22 07:00:00,112.75,146.666667,15.083333,57.166667,1291.666667,42.727273,22.341667,1001.141667,16.175,0,1.575,12
2015-06-22 08:00:00,123.166667,146.5,15.5,57,1375,51.363636,23.508333,1001.383333,16.183333,0,1.341667,12
2015-06-22 09:00:00,129.083333,142.166667,18.583333,48.833333,1350,73.181818,24.966667,1001.208333,16.225,0,1.141667,12
2015-06-22 10:00:00,121.25,128.333333,22.083333,39.083333,1341.666667,107.545455,26.633333,1001.008333,16.183333,0,1.333333,12
2015-06-22 11:00:00,116.75,125.666667,23.666667,37.916667,1250,137.363636,27.833333,1000.558333,16.266667,0,1.6,12
2015-06-22 12:00:00,107.5,113.5,23.916667,33,1141.666667,184.416667,29.283333,999.941667,16.025,0,1.833333,12
2015-06-22 13:00:00,87.166667,91.916667,21.083333,23.416667,925,211.25,30.266667,999.133333,14.533333,0,2.45,12
2015-06-22 14:00:00,72.666667,77.083333,17.75,18.25,850,216.083333,30.85,998.633333,13.7,0,3.016667,12
2015-06-22 15:00:00,63.333333,82.166667,15.833333,16.166667,766.666667,217.738095,30.766667,998.458333,13.75,0,2.816667,12
2015-06-22 16:00:00,63.666667,87.25,14.25,17.583333,750,218.107143,30.433333,998.466667,13.625,0,3.066667,12
2015-06-22 17:00:00,66.333333,95.416667,14.25,19,775,218.619048,30.05,998.408333,13.641667,0,2.758333,12
2015-06-22 18:00:00,72.666667,110.333333,14.75,24.833333,866.666667,215.738095,29.45,998.491667,14.766667,0,2.55,12
2015-06-22 19:00:00,82.75,126.666667,15.416667,32.083333,1025,209.285714,28.666667,998.758333,14.883333,0,1.783333,12
2015-06-22 20:00:00,90.333333,133.166667,15.25,37.083333,1100,204.090909,27.675,999.216667,15.483333,0,1.283333,12
2015-06-22 21:00:00,98.333333,143.916667,13.666667,44.833333,1125,169.166667,26.633333,999.691667,15.366667,0,1.358333,12
2015-06-22 22:00:00,102.166667,145.666667,11.916667,52,1183.333333,136.833333,25.375,1000.358333,15.641667,0,0.966667,12
2015-06-22 23:00:00,107.916667,151.416667,11.333333,61.666667,1250,115.666667,24.625,1000.75,16.1,0,0.741667,12
2015-06-23 00:00:00,117.583333,159.416667,12,60,1316.666667,106.666667,24.35,1000.858333,16.416667,0,1.158333,12
2015-06-23 01:00:00,134.833333,172.75,13.833333,52.583333,1375,102.333333,24.133333,1001.058333,16.8,0,1.141667,12
2015-06-23 02:00:00,160.416667,192.583333,12.333333,52.916667,1391.666667,83.5,23.383333,1001.325,17.508333,0.216667,1.241667,12
2015-06-23 03:00:00,185.5,202,12.083333,44.75,1400,83.416667,23,1001.375,17.875,0.075,1.35,12
2015-06-23 04:00:00,213.333333,232.166667,11.333333,41.666667,1491.666667,87.916667,22.616667,1001.483333,17.866667,0,1.325,12
2015-06-23 05:00:00,240.75,252.166667,10.666667,37.166667,1858.333333,78.833333,22.091667,1001.783333,17.716667,0,1.666667,12
2015-06-23 06:00:00,245.333333,252.333333,11.833333,42.25,2091.666667,67.166667,22.058333,1002.1,17.816667,0,0.983333,12
2015-06-23 07:00:00,248.166667,256.666667,16.166667,50.916667,2308.333333,59.25,22.916667,1002.375,18.2,0,1.091667,12
2015-06-23 08:00:00,260.5,264.666667,20.5,54.833333,2400,67.25,23.85,1002.733333,18.383333,0,0.858333,12
2015-06-23 09:00:00,266.833333,269.166667,23.333333,54.416667,2441.666667,86.416667,24.7,1002.625,18.433333,0,1.308333,12
2015-06-23 10:00:00,264.833333,265,25.666667,50.291667,2375,108.333333,25.808333,1002.325,18.508333,0,1.35,12
2015-06-23 11:00:00,259.666667,260.25,26.333333,47.5,2375,140.583333,26.916667,1002.025,18.591667,0,1.666667,12
2015-06-23 12:00:00,248,248.416667,26.416667,43.833333,2366.666667,178,28.091667,1001.533333,18.9,0,1.983333,12
2015-06-23 13:00:00,227.416667,227.416667,25.5,38.666667,2300,205.148148,29.433333,1001.025,19.075,0,2.258333,12
2015-06-23 14:00:00,201,201.083333,23.416667,32.166667,2258.333333,209.235185,30.233333,1000.508333,18.85,0,2.375,12
2015-06-23 15:00:00,183.833333,184,20.25,26.833333,1950,212.166667,30.783333,1000.116667,18.308333,0,2.408333,12
2015-06-23 16:00:00,156.333333,157.916667,14.5,24.416667,1500,215.098148,31.075,999.833333,17.883333,0,2.716667,12
2015-06-23 17:00:00,126.083333,126.416667,10.583333,23,1100,216.881481,30.966667,999.616667,16.908333,0,3.233333,12
2015-06-23 18:00:00,104.416667,123.083333,8.416667,24.583333,916.666667,214.692593,30.541667,999.725,16.125,0,2.591667,12
2015-06-23 19:00:00,100.25,118.833333,8.583333,27.416667,866.666667,211.222222,30.1,999.841667,16.508333,0,2.616667,12
2015-06-23 20:00:00,94.833333,121.166667,8.666667,29.916667,891.666667,192.090909,29.575,999.975,16.55,0,2.3,12
2015-06-23 21:00:00,90.916667,129.416667,7.083333,28.916667,850,167.333333,29.175,1000.675,16.966667,0,1.866667,12
2015-06-23 22:00:00,99.75,136.583333,8.833333,29.416667,950,156.583333,28.55,1000.583333,17.333333,0,1.841667,12
2015-06-23 23:00:00,127.416667,173.583333,12.333333,31.25,1091.666667,153.5,27.883333,1000.483333,17.925,0,1.866667,12
2015-06-24 00:00:00,159.666667,197.333333,17.333333,30.5,1291.666667,152.416667,27.375,1000.35,18.375,0,1.533333,12
2015-06-24 01:00:00,171.25,209.166667,17.416667,29.083333,1275,129,26.875,1000.358333,18.558333,0,2.616667,12
2015-06-24 02:00:00,152.083333,167.166667,12.916667,25.333333,1050,99.916667,26.25,1000.1,17.591667,0,2.583333,12
2015-06-24 03:00:00,120.25,123.583333,9.833333,21.833333,850,92.916667,25.641667,999.866667,17.366667,0,2.45,12
2015-06-24 04:00:00,107.5,115.833333,9.666667,21.416667,816.666667,86.833333,25.141667,999.891667,17.283333,0,2.016667,12
2015-06-24 05:00:00,102.916667,113.083333,10.583333,22.75,866.666667,79.75,24.716667,999.85,17.183333,0,1.808333,12
