date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014-05-27,31.791667,132.934028,3.931818,42.087121,382.118056,66.130208,26.678819,990.271528,3.890278,0.002083,3.201389
2014-05-28,31.786458,88.361111,8.380682,54.193182,587.326389,96.305556,28.065972,994.082639,7.060069,0,2.105556
2014-05-29,42.800347,104.184028,10.172348,63.379167,652.083333,107.704861,30.530556,991.979514,9.105208,0,1.422917
2014-05-30,83.689394,161.423295,36.074242,60.728009,1527.982955,176.60464,29.012847,999.777083,12.810417,0,1.784028
2014-05-31,107.804924,199.797727,43.538889,64.123843,2102.651515,152.282197,27.237153,1001.172222,15.313194,0.613542,1.597917
2014-06-01,44.347348,54.419318,2.588426,27.570891,652.19697,128.258712,23.358333,1002.571528,16.112847,0.445833,1.870139
2014-06-02,28.19697,37.587121,2.416667,31.486111,485.227273,104.871212,21.458681,1005.201042,13.697222,0.000347,0.995833
2014-06-03,35.917929,55.25221,7.271465,43.600694,667.329545,114.181029,25.136111,1001.476042,12.964931,0,1.468056
2014-06-04,55.956597,92.15625,9.503472,50.369792,906.944444,110.518466,25.204861,999.999306,15.068403,0,1.236458
2014-06-05,61.916667,98.671875,10.677083,47.802083,841.666667,126.4375,27.754514,998.083681,15.877431,0,1.309722
2014-06-06,54.041667,84.059028,10.069444,44.255208,975.694444,56.203125,21.263194,998.509722,17.21875,0.896181,1.697569
2014-06-07,9.517361,23.71875,2.375,26.741319,345.486111,66.529514,22.826736,997.777083,10.555903,0,1.968056
2014-06-08,24.986111,53.840278,7.295139,51.861111,658.159722,53.798611,21.254514,996.111111,13.659028,0.170833,1.364583
2014-06-09,27.827652,48.185448,6.405145,42.4244,608.080808,75.494949,22.636111,998.690625,12.729167,0.019097,1.563889
2014-06-10,66.137153,76.010417,6.470486,41.921875,1159.027778,78.684028,21.271181,1002.68125,16.226736,0.329514,1.173611
2014-06-11,42.038194,47.923611,3.149306,32.053819,744.097222,76.151042,23.966319,1003.529514,14.704514,0,1.335417
2014-06-12,25.027778,50.111111,5.914931,38.246528,531.076389,93.961806,27.685417,999.823264,13.830556,0,1.480208
2014-06-13,47.645833,76.765625,7.836806,41.109375,842.881944,101.09375,24.810069,1001.256597,17.347569,0.227778,1.379167
2014-06-14,36.395833,58.170139,3.409722,36.088542,615.104167,124.711806,25.765972,1000.3,17.595833,0,1.197917
2014-06-15,103.472222,135.28125,14.473958,50.317708,1194.618056,142.798611,26.237153,998.174306,18.486806,0.355208,1.278125
2014-06-16,124.401042,138.342014,3.673611,41.232639,1002.951389,125.128472,25.599653,996.027778,19.323958,0.013889,1.313542
2014-06-17,78.178819,83.03125,3.380208,33.774306,878.125,113.520833,21.865278,996.451389,18.783681,1.55,1.508681
2014-06-18,59.239583,69.380208,3.973958,35.612847,718.055556,97.857639,24.564236,996.560069,17.839583,0,1.528819
2014-06-19,116.904672,125.266098,6.139362,43.397412,1188.620581,96.112058,23.890972,998.409375,18.954167,0.281597,1.583681
2014-06-20,42.195076,48.344697,2.503788,25.973485,784.469697,92.611742,22.942708,1001.075,17.576736,0.585764,1.482292
2014-06-21,66.93529,68.97096,4.75947,33.20423,970.675505,89.080492,22.161806,1002.461806,17.378472,0.323611,1.386806
2014-06-22,30.194444,39.284722,2.40625,29.402778,586.868687,86.909722,22.272569,1002.720833,16.747917,0.001042,1.302083
2014-06-23,22.484375,40.75,2.237847,35.098958,463.715278,92.647569,25.069444,1001.470833,15.020139,0,1.274653
2014-06-24,50.605903,83.951389,5.618056,49.40625,735.763889,126.144097,26.523611,998.052083,16.635069,0,1.51875
2014-06-25,100.541667,120.336806,11.03125,48.711806,1213.541667,86.973958,24.564931,997.193056,19.320833,0.008333,1.479861
2014-06-26,121.022569,128.744792,4.001736,33.557292,1048.090278,117.065972,27.251042,996.825694,20.613542,0.047222,1.355208
2014-06-27,18.498264,33.736111,2.958333,34.208333,424.131944,78.157986,28.531597,1000.315625,12.595486,0,1.848611
2014-06-28,19.565972,44.385417,4.909722,38.961806,425,78.107639,29.050694,999.235764,12.775347,0,1.513194
2014-06-29,44.3125,83.211806,12.223801,45.689236,1061.805556,121.578125,28.703819,999.659722,16.505903,0,1.319792
2014-06-30,72.477431,115.878472,15.017992,51.201389,1143.75,149.947917,29.367361,999.372222,17.257986,0,1.510764
2014-07-01,108.253472,144.59375,23.222222,42.894097,1148.958333,141.131944,27.499653,998.294792,19.226042,0.808681,1.689583
2014-07-02,56.376736,59.708333,3.145833,28.402778,879.513889,99.083333,23.177431,996.954167,21.287847,0.298264,1.106944
2014-07-03,193.78346,191.643624,5.094381,38.859533,1294.886364,85.789141,25.885417,995.083681,22.640972,0.003819,1
2014-07-04,185.440657,186.806818,4.15404,38.572917,1266.729798,112.551768,27.765278,998.545833,22.922569,0,1.388194
2014-07-05,133.022917,136.677431,3.991319,36.125347,1150.868056,110.577778,27.714931,1000.441319,21.775,0,1.680208
2014-07-06,201.309028,204.645833,8.0625,33.734375,1330.555556,131.258681,28.071181,998.665625,23.03125,0,1.534722
2014-07-07,163.6875,170.944444,9.119792,39.564236,1183.506944,113.107639,28.2,996.384375,22.869444,0.047222,1.561806
2014-07-08,91.041604,104.958081,8.295518,39.563447,791.666667,76.125505,28.762153,996.086458,17.136458,0,1.591667
2014-07-09,22.277778,52.301452,5.552715,48.199337,517.171717,54.059343,27.422222,997.967708,14.852431,0,1.322569
2014-07-10,27.556723,69.659186,8.340846,42.942077,521.511995,93.514836,29.765972,993.689931,15.385417,0,1.759375
2014-07-11,25.986427,57.947601,4.896465,39.106061,447.695707,81.900253,29.54375,993.772569,14.755556,0,1.560069
2014-07-12,12.045139,30.298611,2.673611,30.902778,308.333333,87.246528,29.105903,996.222569,12.115625,0,1.79375
2014-07-13,15.883681,43.612847,3.135417,37.236111,389.409722,69.227431,28.050694,996.197917,14.219444,0.042708,1.532292
2014-07-14,25.694444,56.184028,4.545139,42.536458,512.673611,106.211806,28.805556,996.171528,15.491319,0,1.372222
2014-07-15,46.152778,109.147569,5.585069,28.401042,544.791667,140.222222,27.569792,997.470833,18.014236,0.093403,2
2014-07-16,104.295139,112.605903,5.03125,40.1875,911.55303,101.229167,25.278125,997.559722,21.186806,0.628472,1.372917
2014-07-17,132.194444,134.399306,4.444444,40.322917,1831.628788,81.578125,25.676389,999.730903,22.063194,0.001042,1.125347
2014-07-18,141.298611,147.105903,7,36.814236,1631.02904,122.460069,29.209722,1000.846181,23.427778,0,1.250347
2014-07-19,82.255556,104.515972,3.063194,32.661111,753.472222,108.628125,31.242014,1001.846181,23.894444,0.006944,1.696181
2014-07-20,68.579861,84.201389,4.027778,25.029167,727.777778,112.55625,31.053819,998.359375,24.252431,0,1.953472
2014-07-21,25.975694,38.371528,4.930556,23.805556,479.166667,71.215278,30.566319,996.087153,18.83125,0.023264,2.063542
2014-07-22,11.748611,31.012153,7.073611,39.666319,472.847222,37.773264,27.373958,1000.274653,16.930903,0.000694,1.245833
2014-07-23,25.793056,65.399306,5.853472,59.272917,706.840278,44.188699,26.75,997.730903,18.535764,0,0.922222
2014-07-24,61.526042,100.720486,6.395833,68.892361,976.388889,51.541667,26.181597,999.412153,20.354167,0.003472,1.03125
2014-07-25,63.580966,80.850694,7.119792,41.736111,1199.826389,112.757576,27.712153,999.615278,17.501736,0,1.677431
2014-07-26,96.958333,129.986111,10.385417,39.447917,1193.75,158.730745,29.229861,1002.002083,18.419097,0,1.777083
2014-07-27,108.685606,148.3125,17.859375,36.524306,985.416667,163.503472,29.51875,1001.63125,18.541319,0,1.797222
2014-07-28,117.962121,143.453598,8.508838,31.907513,920.517677,140.817235,29.624306,997.704167,20.315625,0,1.904861
2014-07-29,123.178346,144.243845,4.948548,28.054293,836.994949,137.173611,29.163542,996.76875,21.225694,0.352431,2.286111
2014-07-30,120.260417,122.131944,2.864583,27.701389,1368.055556,109.017361,25.410764,999.455903,22.447569,0.54375,1.242361
2014-07-31,193.591319,194.487153,3.517361,34.426736,1605.208333,114.66875,27.621528,1000.650694,22.871528,0.000347,1.374306
2014-08-01,151.25,154.541667,3.465278,34.779514,1345.659722,111.027778,28.179514,1000.05,23.329514,0.002083,1.343403
2014-08-02,124.774306,133.267361,3.161458,39.815972,1074.305556,108.137153,29.525694,996.939236,24.328819,0,1.222222
2014-08-03,112.830745,122.358523,2.75423,38.819003,1021.496212,110.494318,29.378125,994.918403,24.266667,0,1.111111
2014-08-04,31.073422,38.645076,2.837121,35.668213,609.217172,38.853851,24.091667,998.424653,20.771528,0.382639,1.436458
2014-08-05,24.856597,41.238542,5.484375,36.597538,577.083333,64.331944,25.342708,1000.538194,19.010069,0,1.151736
2014-08-06,30.736458,54.628819,3.09375,44.985833,565.625,68.220486,27.895486,1001.209028,15.758333,0,1.478472
2014-08-07,61.572917,88.270833,10.447917,44.305556,1138.541667,125.560764,27.326042,1002.923264,16.834375,0,1.610417
2014-08-08,64.980903,93.677083,8.213542,43.890625,1064.236111,121.567708,26.924306,1002.255903,16.658333,0,1.568403
2014-08-09,84.413194,115.027778,9.260417,41.402778,1088.194444,128.46875,25.868056,999.792014,17.465972,0.328472,1.61875
2014-08-10,33.21875,47.784722,3.126736,33.651042,603.472222,110.522569,26.318403,996.952083,18.764931,0.001389,1.459028
2014-08-11,22.635417,40.090278,3.072917,37.413889,463.194444,84.080208,28.209028,998.2125,13.661458,0,1.642014
2014-08-12,24.230366,49.182986,4.980556,43.459028,632.465278,98.312847,26.837847,999.806597,13.721181,0.105556,1.457292
2014-08-13,25.592803,32.639236,2.066319,34.581597,613.020833,57.845833,20.783681,1002.223958,18.791667,0.414236,1.062153
2014-08-14,29.304924,39.630208,3.905903,39.078125,631.944444,76.25,23.440278,1001.304167,17.037847,0.001042,1.413194
2014-08-15,35.600537,62.682292,5.107639,48.206597,623.263889,87.475694,25.572222,1000.372917,16.604167,0.001042,1.316319
2014-08-16,54.447569,87.222222,6.582639,48.353472,862.5,126.805208,26.944792,1001.509722,17.590972,0,1.358333
2014-08-17,53.968056,79.63125,4.611111,31.888889,778.472222,136.912847,26.570833,1003.789583,17.153819,0,1.749653
2014-08-18,59.619097,82.639931,5.797917,36.347222,828.472222,124.693056,26.348264,1005.453125,17.771528,0,1.508333
2014-08-19,85.260417,116.458333,6.059028,40.680556,969.444444,129.659722,27.051389,1004.839931,18.751389,0,1.547917
2014-08-20,104.284722,143.703125,13.702778,40.348264,1073.263889,133.738194,27.826389,1002.280556,19.584722,0,1.572917
2014-08-21,126.671181,165.344792,8.905903,48.140278,1144.097222,125.709722,27.172917,1000.912847,20.408333,0.099306,1.396875
2014-08-22,51.202778,78.360764,3.495486,58.003819,796.527778,59.567361,24.647917,1001.248264,19.423264,0.001736,0.965625
2014-08-23,107.388889,132.503472,5.118056,54.961806,1092.361111,109.027778,26.625347,999.080903,20.529861,0.420833,1.384375
2014-08-24,17.666667,37.642361,4.385417,27.215972,445.3125,73.598611,26.478125,1001.069792,14.901042,0.034722,1.840625
2014-08-25,16.055208,37.077778,3.954861,35.287153,435.9375,65.860069,26.151042,1004.938542,11.931597,0,1.695139
2014-08-26,22.427083,61.625,5.953125,53.529514,516.319444,68.166667,26.165625,1006.686806,10.359375,0,1.234375
2014-08-27,47.666667,108.027778,7.947917,57.288194,695.833333,106.052083,26.160417,1006.851389,13.414236,0,1.429514
2014-08-28,79.755177,116.388826,7.261774,52.962311,912.405303,100.528299,24.079167,1008.229167,17.642708,0.130903,1.271528
2014-08-29,73.766414,82.1875,4.345802,33.951231,974.38447,114.791824,23.013542,1009.277431,18.017361,0.036458,1.06875
2014-08-30,130.680556,141.565972,4.772569,57.392361,1548.784722,44.996528,23.180903,1008.395486,20.225694,0.280556,1.177431
2014-08-31,63.579861,67.152778,2.475694,28.944444,984.548611,88.298611,22.696875,1006.8625,19.589236,0.400694,1.352083
2014-09-01,95.174621,97.894444,3.440972,45.042708,1598.958333,57.272917,22.486806,1006.407986,20.423958,1.089931,1.163194
2014-09-02,20.037879,20.979167,2.1875,30.53125,844.791667,59.423611,20.138542,1004.532639,18.544097,0.892708,1.220139
2014-09-03,14.708333,32.576389,5.546875,37.053819,547.048611,58.060764,22.977778,1003.043056,13.913542,0.000347,1.545139
2014-09-04,40.076231,91.890625,5.663194,61.421875,814.0625,76.288668,24.994097,998.875347,15.266667,0,1.415972
2014-09-05,88.222222,138.980903,9.314236,50.043403,1033.854167,111.336806,24.447222,1003.468056,17.926389,0,1.492361
2014-09-06,138.6875,154.916667,12.305556,38.489583,1418.402778,110.576389,24.770486,1004.620833,19.560764,0,1.350347
2014-09-07,150.541667,173.895833,9.885417,44.378472,1258.159722,91.618056,24.865625,1001.657986,18.867014,0.005208,1.211806
2014-09-08,13.34375,32.90625,4.125,23.645833,341.666667,73.892361,23.927431,1004.022917,6.135417,0,1.71875
2014-09-09,35.208333,83.090278,5.453125,46.875,631.25,86.633681,22.306944,1004.022222,12.122222,0,1.181597
2014-09-10,64.953125,112.503472,11.527778,56.880208,1098.784722,92.552083,22.789583,1007.573958,14.209375,0,1.432639
2014-09-11,82.567708,126.039931,17.600694,62.684028,1457.465278,64.223958,21.899653,1007.886111,16.366667,0.06875,1.228472
2014-09-12,72.920139,82.107639,4.017361,50.350694,955.208333,45.138889,21.071875,1008.682986,17.039583,0.033681,0.932639
2014-09-13,66.640625,93.701389,7.541667,48.215593,790.277778,73.506944,22.567014,1008.083681,15.242708,0,1.449306
2014-09-14,40.901042,69.814236,3.559028,45.481061,528.125,39.689236,20.181597,1011.071528,10.024653,0,1.227431
2014-09-15,17.888731,45.006155,5.09233,36.505682,395.975379,39.824653,20.542014,1012.146875,5.327431,0,1.607986
2014-09-16,39.328567,91.873737,5.107986,65.987847,593.371212,24.038194,17.928819,1012.1875,9.273264,0,1.158681
2014-09-17,53.300221,89.077967,4.06029,62.075442,711.016414,30.260417,17.877431,1014.387847,11.825694,0,1.146528
2014-09-18,61.847222,87.680556,3.755682,57.543245,722.449495,63.635417,19.528472,1013.013889,9.988889,0,1.107986
2014-09-19,84.373264,116.532986,6.739583,58.65404,884.517045,61.524621,18.923611,1006.050694,13.51875,0.078125,1.239236
2014-09-20,120.282986,130.265625,5.241319,52.460227,1175.868056,82.657197,21.253125,1004.104167,15.921528,0.001042,1.165625
2014-09-21,101.739583,119.704861,15.151042,47.513258,1719.791667,65.035985,21.488889,1010.836806,15.579861,0,1.21875
2014-09-22,95.1875,111.819444,10.956597,59.897412,2031.770833,21.392045,20.140972,1012.236458,17.052431,0.204861,1.106944
2014-09-23,47.715278,47.100694,2.706597,42.467014,1057.638889,12.268939,17.792014,1011.266667,16.863889,0.647917,1.133333
2014-09-24,28.677083,37.850694,2.833333,34.088542,872.916667,37.80303,19.994444,1010.130903,15.546528,0.215972,1.262153
2014-09-25,107.802083,117.911458,3.354167,52.119792,1287.5,29.632576,18.632639,1010.045486,16.151736,0,1.139583
2014-09-26,125.793403,129.25,9.826389,61.288194,1570.486111,26.155303,18.838889,1005.176736,16.295833,0.16875,1.291667
2014-09-27,29.291667,46.1875,3.295139,41.092014,571.875,46.229167,19.376389,1009.952431,10.246528,0,1.273958
2014-09-28,58.602431,103.934028,8.986111,66.428504,1222.916667,20.367424,18.245139,1009.923264,13.200694,0,1.046528
2014-09-29,51.595486,72.871528,3.967014,38.58286,879.6875,31.361427,18.326389,1013.411458,7.844097,0,2.085764
2014-09-30,24.234375,51.901042,7.310764,40.928819,619.965278,23.104167,12.730903,1019.465972,2.018403,0,1.448958
2014-10-01,66.743056,92.427083,4.815972,58.586806,960.069444,4.163194,11.471875,1010.149653,7.951042,0.458333,1.076389
2014-10-02,55.135417,55.135417,4.430556,47.96875,948.4375,16.78125,14.452431,1007.147569,10.608681,0.002431,1.007639
2014-10-03,95.027146,103.087437,5.387311,56.941604,1667.392677,9.765625,14.706597,1011.330208,12.115278,0.064583,1.023958
2014-10-04,75.153567,75.400884,2.949811,41.885417,1108.42803,33.697917,14.872222,1013.121528,13.276389,0.086458,1.307986
2014-10-05,29.994792,29.994792,2.463542,35.682292,705.555556,35.131944,14.917014,1018.38125,6.047222,0,1.698958
2014-10-06,27.559028,37.736111,3.034722,48.934028,466.840278,35.565972,13.994444,1017.807639,4.028125,0,1.160764
2014-10-07,118.201389,155.034722,10.600694,82.291667,1156.25,37.045139,14.246875,1013.54375,8.430208,0,0.879167
2014-10-08,254.682292,269.71875,9.875,101.288194,2072.569444,29.232639,15.039931,1012.936806,11.881597,0.024306,0.847222
2014-10-09,328.980271,333.666351,6.187027,90.968277,2262.863005,35.305556,15.898264,1013.463889,13.514931,0,0.65
2014-10-10,300.342803,302.383207,13.236427,83.650884,2341.871843,52.105903,16.665972,1015.667014,14.272917,0,0.765625
2014-10-11,195.159722,195.722222,6.856061,61.371212,1834.848485,47.78125,16.707986,1016.105903,12.324306,0,1.548958
2014-10-12,6.267361,6.53125,2.954545,22.022727,247.159091,45.901515,15.185764,1024.429861,-1.848264,0.001042,2.240972
2014-10-13,13.163194,18.805556,4.677715,33.798295,325.189394,35.359217,11.226389,1020.679167,-4.294444,0,1.447917
2014-10-14,42.480903,78.611111,7.453125,60.565972,678.645833,26.182292,12.346528,1012.663194,1.857292,0,1.341319
2014-10-15,41.866319,94.901042,4.482639,42.302083,567.708333,36.163194,14.115625,1009.701736,-1.630556,0,2.487153
2014-10-16,32.704861,93.189236,7.881944,51.322917,599.305556,33.885417,12.673264,1014.429861,-0.999306,0,1.671181
2014-10-17,94.649306,174.996528,11.126736,102.618056,1185.590278,25.399306,13.784375,1009.806597,4.328819,0,0.930556
2014-10-18,151.809028,228.451389,17.649306,114.809028,1978.125,47.482639,15.390972,1010.166319,7.655903,0,0.857639
2014-10-19,246.588479,308.216256,12.948264,116.572885,2391.875,30.369792,16.381944,1008.340972,12.051389,0,0.949653
2014-10-20,207.777146,220.551768,5.121654,78.765593,1591.530934,29.254893,15.809028,1012.340278,12.395139,0,1.091667
2014-10-21,37.876736,52.597222,18.488194,59.1625,1255.416667,17.764331,12.245139,1018.257986,-0.188194,0,1.358681
2014-10-22,72.458333,141.496528,11.274306,75.182292,1290.625,4.850694,10.910764,1016.022917,4.828472,0,1.183333
2014-10-23,123.423611,179.201389,12.994792,83.927083,1573.784722,10.461806,12.670486,1008.725694,8.033681,0,0.888542
2014-10-24,221.803346,259.026199,11.646149,88.626894,2108.712121,26.71875,12.532639,1005.294444,9.844444,0,0.735764
2014-10-25,300.647412,311.398043,7.416667,89.515152,2420.265152,33.155934,13.682292,1005.505208,11.368056,0,0.744444
2014-10-26,67.548611,68.920139,2.924242,41.515152,741.098485,40.473485,13.975347,1018.577083,-4.458681,0,2.311458
2014-10-27,25.96875,39.678819,12.246591,51.618308,673.901515,24.097348,9.434375,1025.211806,-5.229861,0,1.510417
2014-10-28,59.697917,103.809028,11.590909,67.348485,986.55303,14.268939,9.224306,1020.707986,2.826389,0,1.018403
2014-10-29,103.539931,155.980903,13.060606,86.5,1261.55303,17.846591,10.971181,1017.838194,5.05625,0,0.758681
2014-10-30,154.825758,185.817235,17.281818,99.129545,1660.909091,11.30303,12.257292,1016.497917,7.781597,0.020833,0.640972
2014-10-31,151.036301,160.17077,10.771528,87.721181,2113.263889,10.087753,12.79375,1014.339931,9.671875,0.001389,0.699653
2014-11-01,53.902778,68,6.142361,47.503472,1004.513889,25.378472,11.704861,1015.3125,-0.622917,0,1.834375
2014-11-02,7.140104,23.696528,4.133681,22.690278,323.958333,46.611632,10.429514,1017.454861,-10.061806,0,2.732639
2014-11-03,23.81029,52.245265,5.426263,44.718277,732.130682,30.471875,9.704514,1014.997222,-3.836458,0,1.365972
2014-11-04,97.263889,138.535417,18.989583,72.052778,1373.333333,26.092014,7.882292,1013.190278,0.143403,0,0.94375
2014-11-05,64.847222,81.631944,7.1875,45.833333,1043.402778,35.069444,11.75625,1013.888889,-4.038889,0,1.903819
2014-11-06,9.529514,21.760417,3.214646,22.586806,344.097222,48.102431,8.386458,1018.506944,-8.841667,0,1.772917
2014-11-07,42.194444,66.559028,13.859375,47.946181,1186.631944,15.552083,4.649306,1020.743056,-4.23125,0,0.928472
2014-11-08,67.795139,83.131944,12.166667,55.972222,1409.027778,23.819444,4.925347,1021.517361,-1.571528,0,0.890625
2014-11-09,56.097222,67.9375,7.069444,55.732639,1085.069444,28.326389,6.187153,1019.163194,-2.707292,0,0.922569
2014-11-10,67.78125,82.810764,9.142361,67.210069,1315.798611,18.638889,6.472917,1016.472222,-2.315972,0.002083,0.800694
2014-11-11,33.958333,68.680556,4.197917,30.920139,677.430556,38.524306,9.034896,1014.722222,-6.34375,0,2.919792
2014-11-12,5.428819,41.376736,3.045139,10.394097,220.833333,62.96875,5.930208,1018.520833,-17.5625,0,3.847222
2014-11-13,22.055556,43.454861,7.434028,45.996528,730.208333,29.583333,4.931597,1017.652778,-11.309722,0,1.477083
2014-11-14,33.017361,58.954861,15.072917,56.710069,1026.736111,17.315972,5.078819,1018.603472,-9.078819,0,1.102431
2014-11-15,108.751736,161.263889,36.869792,94.758681,2195.659722,5.6875,4.600347,1019.188368,-6.793403,0,0.880382
2014-11-16,76.715278,101.663194,16.84375,56.340278,1606.597222,28.597222,6.457639,1019.569444,-5.260417,0,2.068403
2014-11-17,21.694444,38.784722,13.836806,45.621528,736.111111,32.128472,6.085764,1022.224653,-8.207986,0,1.396875
2014-11-18,67.737847,111.975694,30.171875,78.96875,1772.916667,9.564236,4.612847,1020.0875,-5.925694,0.001042,0.931597
2014-11-19,221.510417,286.637153,45.059028,123.590278,3336.111111,4.548611,3.483333,1015.152778,-2.389236,0,0.988194
2014-11-20,296.921875,357.944444,31.274306,138.487847,3746.701389,5.145833,3.4,1013.290278,-0.307292,0,1.040625
2014-11-21,188.085069,228.387153,20.967014,111.203125,2826.736111,14.085069,5.338542,1016.795139,-5.630208,0,1.211111
2014-11-22,33.243056,55.390625,14.680556,56.055556,854.513889,24.574653,5.787847,1022.434028,-10.319792,0,1.269444
2014-11-23,116.791667,162.631944,22.621528,90.385417,2359.027778,3.819444,4.044444,1021.305208,-0.868056,0,0.947569
2014-11-24,68.586806,93.475694,15.597222,68.802083,1609.375,16.975694,4.872569,1021.835417,-7.128472,0,1.325694
2014-11-25,138.881944,181.503472,30.125,94.954861,2472.222222,7.065972,2.874306,1017.965278,-2.178819,0,1.058333
2014-11-26,237.625,293.328125,35.652778,121.881944,3565.625,4.246528,3.750694,1015.96875,0.070139,0,0.970139
2014-11-27,70.470486,100.118056,11.340278,57.010417,1175.347222,26.048611,5.312153,1017.505556,-10.993056,0,1.713194
2014-11-28,78.453125,146.107639,22.614583,71.881944,1609.895833,13.282986,4.616667,1015.826389,-4.142708,0,1.125347
2014-11-29,221.589931,306.272222,19.080903,92.929514,3432.986111,2.9375,2.03125,1017.810764,-0.211111,0.017708,0.988194
2014-11-30,85.628472,238.496528,9.232639,39.232639,1284.201389,34.53125,2.960764,1018.811111,-13.780556,0,4.028472
2014-12-01,10.907986,74.956597,5.451389,15.399306,448.263889,44.814236,-3.920139,1021.737153,-23.60625,0,3.976389
2014-12-02,38.932292,58.038194,21.840278,46.743056,1034.027778,20.519097,-4.757639,1020.359375,-20.650694,0,1.672917
2014-12-03,18.362847,52.638889,10.352431,25.355903,643.402778,42.09375,-2.592361,1021.690972,-24.293403,0,3.619444
2014-12-04,7.25,29.083333,6.526042,17.234375,329.6875,54.125,-1.708333,1023.583333,-24.320486,0,3.941667
2014-12-05,27.605903,48.331597,17.805556,42.796875,825.694444,33.482639,-1.905208,1023.503472,-21.122222,0,1.942361
2014-12-06,57.670139,84.397569,32.460069,67.930556,1717.361111,14.560764,-1.483681,1022.402778,-17.091319,0,1.264931
2014-12-07,48.673138,73.954072,27.004419,48.273201,1457.70202,24.863952,0.798264,1020.645833,-14.353819,0,2.167361
2014-12-08,57.321875,80.47691,29.189583,59.426562,1277.430556,21.445486,-1.145486,1021.916667,-13.502431,0,1.363542
2014-12-09,216.909722,274.098958,64.192708,108.477431,4803.993056,5.064236,-2.781597,1024.263889,-9.651736,0,1.164931
2014-12-10,127.001736,214.741319,27.215278,61.024306,2491.145833,32.125,-0.080208,1021.534722,-12.853125,0.000347,3.098264
2014-12-11,19.489583,35.430556,14.918403,31.649306,565.972222,41.706597,-0.419792,1024.319444,-17.144792,0,2.655208
2014-12-12,10.806713,41.445023,8.020833,21.920139,428.993056,40.993056,-0.25625,1022.829861,-20.085764,0,3.407292
2014-12-13,42.453009,80.741088,23.580556,49.042361,1114.375,23.696875,-0.352083,1022.541667,-17.745486,0,1.682292
2014-12-14,80.493056,121.014583,42.820486,74.404514,2045.173611,11.70625,-0.576042,1024.097222,-15.621528,0,1.3
2014-12-15,61.668403,115.361111,25.763889,43.269097,1434.548611,37.760417,-1.008333,1024.629861,-17.478819,0,3.912847
2014-12-16,6.807292,30.440972,6.059028,13.5,333.159722,49.71875,-2.770486,1022.086806,-21.270833,0,4.094444
2014-12-17,68.43166,112.614583,32.433712,63.5625,1569.002525,16.727588,-1.426389,1021.127778,-17.044097,0,1.572917
2014-12-18,130.310606,179.64881,70.676407,89.908009,3794.832251,6.386093,-2.428125,1021.580208,-10.557639,0,1.148264
2014-12-19,54.017803,77.908009,22.012987,44.135552,1547.402597,37.524892,0.053472,1021.063194,-14.710069,0,3.172569
2014-12-20,8.556818,15.787879,10.049242,23.905303,476.325758,36.337121,-2.145486,1024.288542,-19.831597,0,2.765278
2014-12-21,15.215909,35.734848,13.287879,29.965909,607.954545,35.136364,-2.046181,1022.107292,-19.490625,0,2.729861
2014-12-22,69.106061,112.715909,39.028409,72.323864,2066.287879,16.583333,0.597569,1019.788194,-13.608681,0,1.589931
2014-12-23,74.770833,110.931818,49.139394,76.306818,2393.560606,14.123106,0.810069,1020.058681,-13.304861,0.028472,1.310069
2014-12-24,11.977273,29.810606,16.609848,31.647727,497.727273,40.640152,1.825694,1023.361111,-15.293056,0.020833,2.5
2014-12-25,27.089015,41.755682,22.373485,53.238636,999.621212,28.759848,0.640972,1023.620139,-12.956944,0,1.553125
2014-12-26,115.3079,150.708171,59.223431,91.795292,3005.654762,5.843939,-1.939236,1024.545139,-10.561458,0,1.048958
2014-12-27,189.691847,230.252056,70.636418,125.134632,4113.795996,6.372538,-1.401736,1024.996528,-9.449306,0,1.101389
2014-12-28,120.140972,180.622348,50.93447,91.44375,2759.753788,20.79697,2.039931,1019.902778,-10.743403,0,1.771181
2014-12-29,96.092803,165.041667,41.439394,83.352273,2758.712121,19.901515,2.214931,1016.923611,-11.55,0,1.739583
2014-12-30,24.785985,58.774621,22.149621,51.333333,1038.825758,31.592803,2.667361,1020.21875,-13.835069,0,1.920139
2014-12-31,5.968119,45.945391,6.677462,12.045865,309.911616,53.774811,-2.110069,1024.65625,-22.961111,0,4.192361
2015-01-01,33.712121,55.823232,21.136995,43.262942,953.030303,31.753472,-2.364583,1023.809028,-22.592014,0,1.904861
2015-01-02,50.260417,79.100694,31.255208,59.928819,1330.555556,22.407986,-1.048611,1022.315972,-18.40625,0,1.748611
2015-01-03,146.454861,190.78125,66.685764,100.791667,3235.763889,8.711806,-2.826389,1010.645833,-15.4125,0,1.007292
2015-01-04,167.552083,204.010417,70.701389,110.418403,3764.236111,9.444444,0.076389,1009.628472,-13.414931,0,1.180903
2015-01-05,98.949653,153.758681,53.163194,65.359375,2665.798611,33.345486,3.392361,1012.857639,-13.778819,0,2.543403
2015-01-06,32.813447,47.306503,21.929609,39.170612,788.383838,38.228535,-0.295139,1020.743056,-21.905556,0,2.188194
2015-01-07,61.880208,80.114583,38.671007,64.684028,1764.756944,14.855035,-2.444444,1023.034722,-17.690625,0,1.037847
2015-01-08,135.034722,162.268056,51.421528,97.261806,3155.902778,7.178819,-2.322917,1022.913194,-13.115625,0,1.172222
